"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
37350,"row5col9",0.291989024339,0.492057476028,0.650558640229,0.692643132275,"East",0.0,0.0
37351,"row5col10",0.277389573122,0.718021895149,0.867007720737,0.708010975661,"South",0.0,0.0
37352,"row6col10",0.263520094466,0.29600008845,0.607920577807,0.722610426878,"North",0.0,0.0
37353,"row5col10",0.250344089742,0.173017389834,0.607920577807,0.722610426878,"East",0.0,0.0
37354,"row5col11",0.237826885255,0.992176403199,0.186638730189,0.749655910258,"East",0.0,0.0
37355,"row5col12",0.225935540993,0.220975527509,0.186638730189,0.749655910258,"East",0.0,0.0
37356,"row5col13",0.214638763943,0.968265978301,0.909250871573,0.774064459007,"West",0.0,0.0
37357,"row5col12",0.203906825746,0.0867484744968,0.909250871573,0.774064459007,"East",0.0,0.0
37358,"row5col13",0.193711484459,0.837809552458,0.487441122153,0.796093174254,"North",0.0,0.0
37359,"row4col13",0.184025910236,0.979250688562,0.6869457823,0.806288515541,"North",0.0,0.0
37360,"row3col13",0.174824614724,0.0198820071409,0.6869457823,0.806288515541,"East",0.0,0.0
37361,"row3col14",0.166083383988,0.468968825942,0.0587420288596,0.825175385276,"East",0.0,0.0
37362,"row3col15",0.157779214788,0.149931259161,0.0587420288596,0.825175385276,"North",1.0,0.157779214788
37363,"row14col2",0.95,0.616807472942,-1.0,-1,"East",0.0,0.0
37364,"row14col3",0.9025,0.471055407883,-1.0,-1,"East",0.0,0.0
37365,"row14col4",0.857375,0.0173973646945,-1.0,-1,"East",0.0,0.0
37366,"row14col5",0.81450625,0.584442994646,-1.0,-1,"North",0.0,0.0
37367,"row13col5",0.7737809375,0.199759539697,-1.0,-1,"East",0.0,0.0
37368,"row13col6",0.735091890625,0.900885840449,0.476264629664,0.2262190625,"West",0.0,0.0
37369,"row13col5",0.698337296094,0.671439979989,0.476264629664,0.2262190625,"East",0.0,0.0
37370,"row13col6",0.663420431289,0.063572186618,0.476264629664,0.2262190625,"North",0.0,0.0
37371,"row12col6",0.630249409725,0.0614368451752,0.476264629664,0.2262190625,"North",0.0,0.0
37372,"row11col6",0.598736939238,0.788891491832,0.45267983991,0.369750590275,"North",0.0,0.0
37373,"row10col6",0.568800092276,0.585754724422,0.45267983991,0.369750590275,"North",0.0,0.0
37374,"row9col6",0.540360087663,0.593724569989,0.257509839964,0.431199907724,"North",0.0,0.0
37375,"row8col6",0.51334208328,0.307806855434,0.257509839964,0.431199907724,"North",0.0,0.0
37376,"row7col6",0.487674979116,0.317058610171,0.257509839964,0.431199907724,"North",0.0,0.0
37377,"row6col6",0.46329123016,0.816369298267,0.755365957484,0.512325020884,"West",0.0,0.0
37378,"row6col5",0.440126668652,0.999145368785,0.452296137652,0.53670876984,"East",0.0,0.0
37379,"row6col6",0.418120335219,0.461805089555,0.0243310504625,0.559873331348,"North",0.0,0.0
37380,"row5col6",0.397214318458,0.662633546918,0.834324120521,0.581879664781,"North",0.0,0.0
37381,"row5col6",0.377353602535,0.427538338717,0.106434486028,0.602785681542,"East",0.0,0.0
37382,"row5col7",0.358485922409,0.624077436825,0.274981742841,0.622646397465,"East",0.0,0.0
37383,"row5col8",0.340561626288,0.716337167069,0.561918174228,0.641514077591,"East",0.0,0.0
37384,"row5col9",0.323533544974,0.588076528348,0.50804406509,0.659438373712,"East",0.0,0.0
37385,"row5col10",0.307356867725,0.472318299792,0.08451215088,0.676466455026,"East",0.0,0.0
37386,"row5col11",0.291989024339,0.0626295660235,0.08451215088,0.676466455026,"East",0.0,0.0
37387,"row5col12",0.277389573122,0.683719155725,0.920536556577,0.708010975661,"North",0.0,0.0
37388,"row5col12",0.263520094466,0.0819932683676,0.920536556577,0.708010975661,"East",0.0,0.0
37389,"row5col13",0.250344089742,0.548752440325,0.662598014582,0.736479905534,"North",0.0,0.0
37390,"row4col13",0.237826885255,0.241665876579,0.662598014582,0.736479905534,"North",0.0,0.0
37391,"row3col13",0.225935540993,0.831750445815,0.928506147529,0.762173114745,"West",0.0,0.0
37392,"row3col13",0.214638763943,0.116635429839,0.928506147529,0.762173114745,"East",0.0,0.0
37393,"row3col14",0.203906825746,0.502761685685,0.005572462342,0.785361236057,"East",0.0,0.0
37394,"row3col15",0.193711484459,0.0626651889527,0.005572462342,0.785361236057,"North",1.0,0.193711484459
37395,"row6col3",0.95,0.957691149444,-1.0,-1,"South",0.0,0.0
37396,"row7col3",0.9025,0.596267029187,-1.0,-1,"South",0.0,0.0
37397,"row8col3",0.857375,0.364998872527,-1.0,-1,"East",0.0,0.0
37398,"row8col4",0.81450625,0.216985743487,-1.0,-1,"East",0.0,0.0
37399,"row8col5",0.7737809375,0.248390180678,-1.0,-1,"East",0.0,0.0
37400,"row8col6",0.735091890625,0.956503315371,0.489365589266,0.2262190625,"East",0.0,0.0
37401,"row8col6",0.698337296094,0.554790959473,0.489365589266,0.2262190625,"North",0.0,0.0
37402,"row7col6",0.663420431289,0.214934809675,0.489365589266,0.2262190625,"North",0.0,0.0
37403,"row6col6",0.630249409725,0.0468829301817,0.489365589266,0.2262190625,"North",0.0,0.0
37404,"row5col6",0.598736939238,0.79249619018,0.411949210004,0.369750590275,"North",0.0,0.0
37405,"row5col6",0.568800092276,0.855177424507,0.309915511987,0.401263060762,"East",0.0,0.0
37406,"row5col7",0.540360087663,0.830566106815,0.275005864312,0.431199907724,"East",0.0,0.0
37407,"row5col8",0.51334208328,0.362948857728,0.275005864312,0.431199907724,"East",0.0,0.0
37408,"row5col9",0.487674979116,0.725251403149,0.744544674212,0.48665791672,"North",0.0,0.0
37409,"row4col9",0.46329123016,0.806124228957,0.871751456723,0.512325020884,"North",0.0,0.0
37410,"row3col9",0.440126668652,0.507879345157,0.420673063794,0.53670876984,"South",0.0,0.0
37411,"row4col9",0.418120335219,0.0320469776457,0.420673063794,0.53670876984,"South",0.0,0.0
37412,"row5col9",0.397214318458,0.082235145901,0.420673063794,0.53670876984,"East",0.0,0.0
37413,"row5col10",0.377353602535,0.514178696147,0.0257771240056,0.602785681542,"East",0.0,0.0
37414,"row5col11",0.358485922409,0.487639827012,0.41554764828,0.622646397465,"East",0.0,0.0
37415,"row5col12",0.340561626288,0.0609700730391,0.41554764828,0.622646397465,"East",0.0,0.0
37416,"row5col13",0.323533544974,0.321053715973,0.41554764828,0.622646397465,"North",0.0,0.0
37417,"row4col13",0.307356867725,0.462108344587,0.806092623351,0.676466455026,"South",0.0,0.0
37418,"row5col13",0.291989024339,0.323975926962,0.440449032266,0.692643132275,"North",0.0,0.0
37419,"row4col13",0.277389573122,0.277986890591,0.440449032266,0.692643132275,"North",0.0,0.0
37420,"row3col13",0.263520094466,0.33021718358,0.193827652542,0.722610426878,"East",0.0,0.0
37421,"row3col14",0.250344089742,0.968351920533,0.128745828216,0.736479905534,"East",0.0,0.0
37422,"row3col15",0.237826885255,0.382458913782,0.988162852784,0.749655910258,"North",1.0,0.237826885255
37423,"row17col22",0.95,0.739244726134,-1.0,-1,"South",0.0,0.0
37424,"row18col22",0.9025,0.260344862684,-1.0,-1,"West",0.0,0.0
37425,"row18col21",0.857375,0.823045657183,-1.0,-1,"West",0.0,0.0
37426,"row18col20",0.81450625,0.382861017611,-1.0,-1,"West",0.0,0.0
37427,"row18col19",0.7737809375,0.522280481883,-1.0,-1,"West",0.0,0.0
37428,"row18col18",0.735091890625,0.0300129292383,-1.0,-1,"West",0.0,0.0
37429,"row18col17",0.698337296094,0.724974897815,-1.0,-1,"West",0.0,0.0
37430,"row18col16",0.663420431289,0.729394508369,0.290103246442,0.301662703906,"West",0.0,0.0
37431,"row18col15",0.630249409725,0.496884954181,0.290103246442,0.301662703906,"North",0.0,0.0
37432,"row17col15",0.598736939238,0.229971253925,0.290103246442,0.301662703906,"North",0.0,0.0
37433,"row16col15",0.568800092276,0.961620855914,0.398149577193,0.401263060762,"North",0.0,0.0
37434,"row15col15",0.540360087663,0.437306266896,0.398149577193,0.401263060762,"East",0.0,0.0
37435,"row15col16",0.51334208328,0.823402393641,0.932285642387,0.459639912337,"South",0.0,0.0
37436,"row15col16",0.487674979116,0.854420630359,0.786076717784,0.48665791672,"West",0.0,0.0
37437,"row15col15",0.46329123016,0.850096918825,0.583734829248,0.512325020884,"West",0.0,0.0
37438,"row15col14",0.440126668652,0.792856461867,0.810276461022,0.53670876984,"North",0.0,0.0
37439,"row14col14",0.418120335219,0.69451635833,0.830661115301,0.559873331348,"East",0.0,0.0
37440,"row14col15",0.397214318458,0.426023873801,0.499627740717,0.581879664781,"East",0.0,0.0
37441,"row14col16",0.377353602535,0.841886771874,0.29579583109,0.602785681542,"East",0.0,0.0
37442,"row14col17",0.358485922409,0.852561188794,0.969607058782,0.622646397465,"West",0.0,0.0
37443,"row14col16",0.340561626288,0.807276760459,0.850898057086,0.641514077591,"East",0.0,0.0
37444,"row14col17",0.323533544974,0.0316496487199,0.850898057086,0.641514077591,"North",0.0,0.0
37445,"row13col17",0.307356867725,0.699448708527,0.348672628101,0.676466455026,"North",0.0,0.0
37446,"row12col17",0.291989024339,0.306802783499,0.348672628101,0.676466455026,"North",0.0,0.0
37447,"row11col17",0.277389573122,0.66719763616,0.809058107013,0.708010975661,"East",0.0,0.0
37448,"row11col18",0.263520094466,0.446872424714,0.117476969652,0.722610426878,"West",0.0,0.0
37449,"row11col17",0.250344089742,0.635866009639,0.0470119271062,0.736479905534,"North",0.0,0.0
37450,"row10col17",0.237826885255,0.530430923255,0.783269747951,0.749655910258,"East",0.0,0.0
37451,"row10col18",0.225935540993,0.749573664865,0.350693497526,0.762173114745,"West",0.0,0.0
37452,"row10col17",0.214638763943,0.212015311269,0.350693497526,0.762173114745,"North",0.0,0.0
37453,"row9col17",0.203906825746,0.591108719716,0.809333856747,0.785361236057,"North",0.0,0.0
37454,"row8col17",0.193711484459,0.832416037644,0.524734895727,0.796093174254,"North",0.0,0.0
37455,"row7col17",0.184025910236,0.281651710903,0.619928421331,0.806288515541,"North",0.0,0.0
37456,"row6col17",0.174824614724,0.951826651861,0.419447267029,0.815974089764,"North",0.0,0.0
37457,"row5col17",0.166083383988,0.264910987581,0.569622145378,0.825175385276,"West",0.0,0.0
37458,"row5col16",0.157779214788,0.626472475765,0.912065615051,0.833916616012,"East",0.0,0.0
37459,"row5col17",0.149890254049,0.380504195109,0.316673293288,0.842220785212,"West",0.0,0.0
37460,"row5col16",0.142395741346,0.35744131413,0.22760119789,0.850109745951,"West",0.0,0.0
37461,"row5col15",0.135275954279,0.0965490944312,0.22760119789,0.850109745951,"West",0.0,0.0
37462,"row5col14",0.128512156565,0.338214496889,0.971314732947,0.864724045721,"East",0.0,0.0
37463,"row5col15",0.122086548737,0.0405039687942,0.971314732947,0.864724045721,"West",0.0,0.0
37464,"row5col14",0.1159822213,0.644168506376,0.493767075863,0.877913451263,"West",0.0,0.0
37465,"row5col13",0.110183110235,0.120974078444,0.992320384355,0.8840177787,"North",0.0,0.0
37466,"row4col13",0.104673954723,0.449452133352,0.107484345015,0.889816889765,"North",0.0,0.0
37467,"row3col13",0.0994402569871,0.20629500686,0.399999367632,0.895326045277,"East",0.0,0.0
37468,"row3col14",0.0944682441377,0.624443804667,0.0349466015716,0.900559743013,"East",0.0,0.0
37469,"row3col15",0.0897448319309,0.0654320464818,0.0349466015716,0.900559743013,"North",1.0,0.0897448319309
37470,"row14col15",0.95,0.163682092902,-1.0,-1,"East",0.0,0.0
37471,"row14col16",0.9025,0.465624478593,-1.0,-1,"East",0.0,0.0
37472,"row14col17",0.857375,0.36878766832,-1.0,-1,"North",0.0,0.0
37473,"row13col17",0.81450625,0.0650635922239,-1.0,-1,"North",0.0,0.0
37474,"row12col17",0.7737809375,0.972680516115,0.839703289636,0.18549375,"West",0.0,0.0
37475,"row12col16",0.735091890625,0.547737525264,0.839703289636,0.18549375,"East",0.0,0.0
37476,"row12col17",0.698337296094,0.434971874083,0.839703289636,0.18549375,"North",0.0,0.0
37477,"row11col17",0.663420431289,0.609976058793,0.839703289636,0.18549375,"North",0.0,0.0
37478,"row10col17",0.630249409725,0.702706666244,0.536520364812,0.336579568711,"West",0.0,0.0
37479,"row10col17",0.598736939238,0.859601572629,0.484665101986,0.369750590275,"South",0.0,0.0
37480,"row11col17",0.568800092276,0.437226733208,0.484665101986,0.369750590275,"North",0.0,0.0
37481,"row10col17",0.540360087663,0.790979760357,0.806720176091,0.431199907724,"West",0.0,0.0
37482,"row10col17",0.51334208328,0.935684575285,0.755915280463,0.459639912337,"North",0.0,0.0
37483,"row9col17",0.487674979116,0.89759653312,0.16589711727,0.48665791672,"North",0.0,0.0
37484,"row8col17",0.46329123016,0.675746617343,0.899785934483,0.512325020884,"North",0.0,0.0
37485,"row7col17",0.440126668652,0.54938023368,0.87646722901,0.53670876984,"West",0.0,0.0
37486,"row7col17",0.418120335219,0.73079587171,0.233506368075,0.559873331348,"North",0.0,0.0
37487,"row6col17",0.397214318458,0.450176436212,0.949280452807,0.581879664781,"South",0.0,0.0
37488,"row7col17",0.377353602535,0.471358738596,0.0383632141121,0.602785681542,"North",0.0,0.0
37489,"row6col17",0.358485922409,0.653054676693,0.131335446737,0.622646397465,"North",0.0,0.0
37490,"row5col17",0.340561626288,0.300900125916,0.131335446737,0.622646397465,"West",0.0,0.0
37491,"row5col16",0.323533544974,0.567155701657,0.755307244081,0.659438373712,"West",0.0,0.0
37492,"row5col15",0.307356867725,0.281843972857,0.755307244081,0.659438373712,"West",0.0,0.0
37493,"row5col14",0.291989024339,0.546263435407,0.0154858768378,0.692643132275,"West",0.0,0.0
37494,"row5col13",0.277389573122,0.990900365638,0.169572110501,0.708010975661,"North",0.0,0.0
37495,"row4col13",0.263520094466,0.0545845747749,0.169572110501,0.708010975661,"North",0.0,0.0
37496,"row3col13",0.250344089742,0.112627389443,0.169572110501,0.708010975661,"East",0.0,0.0
37497,"row3col14",0.237826885255,0.217406041521,0.169572110501,0.708010975661,"East",0.0,0.0
37498,"row3col15",0.225935540993,0.94837545321,0.362230407959,0.762173114745,"North",1.0,0.225935540993
37499,"row11col22",0.95,0.495070055838,-1.0,-1,"West",0.0,0.0
37500,"row11col21",0.9025,0.375367761925,-1.0,-1,"South",0.0,0.0
37501,"row12col21",0.857375,0.402263383713,-1.0,-1,"South",0.0,0.0
37502,"row13col21",0.81450625,0.453405529689,-1.0,-1,"South",0.0,0.0
37503,"row14col21",0.7737809375,0.819658356309,0.601921552824,0.18549375,"North",0.0,0.0
37504,"row13col21",0.735091890625,0.798273557786,0.426778122649,0.2262190625,"South",0.0,0.0
37505,"row14col21",0.698337296094,0.303619348019,0.426778122649,0.2262190625,"West",0.0,0.0
37506,"row14col20",0.663420431289,0.110100103001,0.426778122649,0.2262190625,"West",0.0,0.0
37507,"row14col19",0.630249409725,0.787445324083,0.278157609205,0.336579568711,"West",0.0,0.0
37508,"row14col18",0.598736939238,0.760715645924,0.444710541072,0.369750590275,"North",0.0,0.0
37509,"row13col18",0.568800092276,0.160743148884,0.444710541072,0.369750590275,"West",0.0,0.0
37510,"row13col17",0.540360087663,0.300473179419,0.444710541072,0.369750590275,"North",0.0,0.0
37511,"row12col17",0.51334208328,0.226372154542,0.444710541072,0.369750590275,"North",0.0,0.0
37512,"row11col17",0.487674979116,0.731181749755,0.203000641835,0.48665791672,"North",0.0,0.0
37513,"row10col17",0.46329123016,0.753941618696,0.386780121851,0.512325020884,"North",0.0,0.0
37514,"row9col17",0.440126668652,0.076112073038,0.386780121851,0.512325020884,"North",0.0,0.0
37515,"row8col17",0.418120335219,0.628240745484,0.349190166956,0.559873331348,"North",0.0,0.0
37516,"row7col17",0.397214318458,0.826347208207,0.938628157765,0.581879664781,"West",0.0,0.0
37517,"row7col17",0.377353602535,0.364681679197,0.938628157765,0.581879664781,"North",0.0,0.0
37518,"row6col17",0.358485922409,0.719137017999,0.3548890547,0.622646397465,"North",0.0,0.0
37519,"row5col17",0.340561626288,0.686321887233,0.41876951357,0.641514077591,"West",0.0,0.0
37520,"row5col16",0.323533544974,0.350345495249,0.319659227472,0.659438373712,"West",0.0,0.0
37521,"row5col15",0.307356867725,0.660197217896,0.723808239498,0.676466455026,"South",0.0,0.0
37522,"row6col15",0.291989024339,0.707510658178,0.0305691721875,0.692643132275,"North",0.0,0.0
37523,"row5col15",0.277389573122,0.984164117104,0.273085868062,0.708010975661,"West",0.0,0.0
37524,"row5col14",0.263520094466,0.130916880919,0.273085868062,0.708010975661,"West",0.0,0.0
37525,"row5col13",0.250344089742,0.119657843902,0.273085868062,0.708010975661,"North",0.0,0.0
37526,"row4col13",0.237826885255,0.818155711026,0.297253434729,0.749655910258,"North",0.0,0.0
37527,"row3col13",0.225935540993,0.0632565537247,0.297253434729,0.749655910258,"East",0.0,0.0
37528,"row3col14",0.214638763943,0.963327584075,0.352895826723,0.774064459007,"East",0.0,0.0
37529,"row3col15",0.203906825746,0.253262812274,0.23314851628,0.785361236057,"North",1.0,0.203906825746
37530,"row12col20",0.95,0.0676661745434,-1.0,-1,"East",0.0,0.0
37531,"row12col21",0.9025,0.393718001603,-1.0,-1,"South",0.0,0.0
37532,"row13col21",0.857375,0.700637121986,-1.0,-1,"South",0.0,0.0
37533,"row14col21",0.81450625,0.133548905203,-1.0,-1,"West",0.0,0.0
37534,"row14col20",0.7737809375,0.128550770007,-1.0,-1,"West",0.0,0.0
37535,"row14col19",0.735091890625,0.980296173463,0.40328954413,0.2262190625,"East",0.0,0.0
37536,"row14col20",0.698337296094,0.93390413822,0.0610499214385,0.264908109375,"West",0.0,0.0
37537,"row14col19",0.663420431289,0.837947803886,0.2728352194,0.301662703906,"West",0.0,0.0
37538,"row14col18",0.630249409725,0.696132700238,0.44722613915,0.336579568711,"West",0.0,0.0
37539,"row14col17",0.598736939238,0.683434745045,0.167963564087,0.369750590275,"North",0.0,0.0
37540,"row13col17",0.568800092276,0.962352139194,0.807858505941,0.401263060762,"East",0.0,0.0
37541,"row13col18",0.540360087663,0.266759881061,0.807858505941,0.401263060762,"West",0.0,0.0
37542,"row13col17",0.51334208328,0.303434915699,0.807858505941,0.401263060762,"North",0.0,0.0
37543,"row12col17",0.487674979116,0.397776844681,0.807858505941,0.401263060762,"North",0.0,0.0
37544,"row11col17",0.46329123016,0.425338078898,0.807858505941,0.401263060762,"North",0.0,0.0
37545,"row10col17",0.440126668652,0.256078339034,0.807858505941,0.401263060762,"North",0.0,0.0
37546,"row9col17",0.418120335219,0.840941206938,0.862639326446,0.559873331348,"South",0.0,0.0
37547,"row10col17",0.397214318458,0.159704497001,0.862639326446,0.559873331348,"North",0.0,0.0
37548,"row9col17",0.377353602535,0.0387018921658,0.862639326446,0.559873331348,"North",0.0,0.0
37549,"row8col17",0.358485922409,0.768688968941,0.98164099057,0.622646397465,"East",0.0,0.0
37550,"row8col18",0.340561626288,0.737819879321,0.779277872168,0.641514077591,"South",0.0,0.0
37551,"row9col18",0.323533544974,0.296536649636,0.779277872168,0.641514077591,"West",0.0,0.0
37552,"row9col17",0.307356867725,0.663792355028,0.14421241529,0.676466455026,"North",0.0,0.0
37553,"row8col17",0.291989024339,0.0645853074756,0.14421241529,0.676466455026,"North",0.0,0.0
37554,"row7col17",0.277389573122,0.372679460421,0.380742121373,0.708010975661,"North",0.0,0.0
37555,"row6col17",0.263520094466,0.741220024178,0.347425008906,0.722610426878,"North",0.0,0.0
37556,"row5col17",0.250344089742,0.632417140516,0.626515132163,0.736479905534,"West",0.0,0.0
37557,"row5col16",0.237826885255,0.475958522387,0.819580872656,0.749655910258,"South",0.0,0.0
37558,"row6col16",0.225935540993,0.25337220384,0.62126371334,0.762173114745,"North",0.0,0.0
37559,"row5col16",0.214638763943,0.88172011219,0.177450219341,0.774064459007,"West",0.0,0.0
37560,"row5col15",0.203906825746,0.622980674458,0.56635710797,0.785361236057,"West",0.0,0.0
37561,"row5col14",0.193711484459,0.635567470269,0.856728494613,0.796093174254,"East",0.0,0.0
